Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Income share held by highest 20%,SI.DST.05TH.20,Serbia,SRB,..,..,38.17,37.47,37.52,38.2,..,..,37.82,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Seychelles,SYC,..,..,..,..,..,..,..,..,53.03,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Sierra Leone,SLE,..,..,..,..,..,..,42.39,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Slovak Republic,SVK,..,..,34.55,35.58,36.22,36.07,35.44,34.86,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Slovenia,SVN,..,..,34.44,34.04,34.74,34.76,34.78,35.23,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,South Africa,ZAF,..,62.65,..,68.68,..,..,68.94,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,South Sudan,SSD,..,..,..,..,50.56,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Spain,ESP,..,..,40.37,41.19,41.64,41.91,41.91,41.83,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Sri Lanka,LKA,41.69,..,..,..,44.67,..,..,46.96,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Sudan,SDN,..,..,..,..,42.37,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Swaziland,SWZ,..,59.53,..,..,56.73,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Sweden,SWE,..,..,35.89,36.07,35.8,36.04,36.16,36.23,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Switzerland,CHE,..,..,41.84,41.35,40.66,40.43,39.8,39.81,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Tajikistan,TJK,..,..,39.71,..,39.27,..,..,39.8,39.52,39.84,..,..
Income share held by highest 20%,SI.DST.05TH.20,Tanzania,TZA,..,44.67,47.24,..,..,..,45.83,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Thailand,THA,52.24,49.74,46.72,47.17,46.64,46.5,45.15,46.32,45.12,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Timor-Leste,TLS,..,..,40.94,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Togo,TGO,..,..,..,..,..,..,51.61,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Tonga,TON,..,..,..,..,45.15,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Tunisia,TUN,46.33,47.31,..,..,..,42.92,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Turkey,TUR,..,..,44.7,45.13,45.43,45.18,46.49,46.59,46.58,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Tuvalu,TUV,..,..,..,..,..,48.16,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Uganda,UGA,..,..,..,..,51.23,..,..,48.29,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Ukraine,UKR,..,..,36.62,36.38,35.42,35.16,34.87,35.02,35.05,34.66,..,..
Income share held by highest 20%,SI.DST.05TH.20,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,United Kingdom,GBR,..,..,43.07,41.71,41.83,41.98,40.92,40.07,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,United States,USA,..,46.09,46.73,..,..,45.75,..,..,46.44,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Uruguay,URY,..,49.73,52.92,51.72,51.69,50.92,48.95,46.9,47.48,47.2,..,..
Income share held by highest 20%,SI.DST.05TH.20,Uzbekistan,UZB,..,43.66,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Vanuatu,VUT,..,..,..,..,..,44.17,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Vietnam,VNM,..,..,..,45.65,..,49.39,..,45.7,..,44.61,..,..
Income share held by highest 20%,SI.DST.05TH.20,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,West Bank and Gaza,PSE,..,..,42.96,..,42.61,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Zambia,ZMB,..,..,..,..,..,61.05,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Zimbabwe,ZWE,..,..,..,..,..,..,49.66,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Albania,ALB,..,..,..,24.46,..,..,..,22.93,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Algeria,DZA,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Angola,AGO,..,40.25,..,32.31,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Argentina,ARG,..,37.7,34.92,33.65,32.56,32.42,31.84,30.77,30.56,30.75,..,..
Income share held by highest 10%,SI.DST.10TH.10,Armenia,ARM,..,..,24.28,25.27,24.37,26.21,26.13,24.86,25.56,25.74,..,..
Income share held by highest 10%,SI.DST.10TH.10,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Australia,AUS,..,..,..,27.47,..,26.53,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Austria,AUT,..,..,23.85,24.11,24.68,23.57,23.69,23.45,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Azerbaijan,AZE,..,..,..,25.74,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Bahrain,BHR,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Bangladesh,BGD,..,27.86,..,..,..,26.92,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Barbados,BRB,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Belarus,BLR,..,24.04,23.57,22.33,22.58,22.85,21.85,21.8,22.06,22.56,..,..
Income share held by highest 10%,SI.DST.10TH.10,Belgium,BEL,..,..,23.61,22.85,22.74,22.77,22.43,21.96,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Belize,BLZ,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Benin,BEN,..,..,..,..,..,..,34.48,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Bhutan,BTN,..,..,29.37,..,..,..,..,30.74,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Bolivia,BOL,31.74,49,42.71,39.12,37.1,..,33.8,33.55,35.55,36.41,..,..
Income share held by highest 10%,SI.DST.10TH.10,Bosnia and Herzegovina,BIH,..,..,25.11,..,..,..,25.75,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Botswana,BWA,..,..,..,..,49.61,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Brazil,BRA,48.07,..,43.57,42.93,42.45,..,41.89,41.67,41.81,40.66,..,..
Income share held by highest 10%,SI.DST.10TH.10,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Bulgaria,BGR,..,..,22.16,25.67,25.69,26.91,26.03,27.38,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Burkina Faso,BFA,..,..,..,..,32.05,..,..,..,..,29.6,..,..
Income share held by highest 10%,SI.DST.10TH.10,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Cabo Verde,CPV,..,..,37.14,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Cambodia,KHM,..,..,33.57,28.42,28.02,27.72,26.61,25.23,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Cameroon,CMR,..,..,33.04,..,..,..,..,..,..,34.96,..,..
Income share held by highest 10%,SI.DST.10TH.10,Canada,CAN,..,25.63,26.06,..,..,25.74,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Central African Republic,CAF,..,..,..,46.22,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Chad,TCD,..,..,..,..,..,..,32.44,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Chile,CHL,47.05,45.64,..,..,42.76,..,41.72,..,41.47,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,China,CHN,..,..,..,31.83,..,..,..,31.43,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Colombia,COL,..,47.01,..,44.39,44.55,44.25,43.08,41.98,41.94,42.16,..,..
Income share held by highest 10%,SI.DST.10TH.10,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,31.99,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,"Congo, Rep.",COG,..,..,..,..,..,..,37.93,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Costa Rica,CRI,33,35.67,38.91,38.21,39.65,37.08,36.97,37.05,37.28,36.85,..,..
Income share held by highest 10%,SI.DST.10TH.10,Cote d'Ivoire,CIV,..,..,..,32.64,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Croatia,HRV,..,25.06,..,27.88,26.74,22.49,23.74,23.87,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Cyprus,CYP,..,..,25.47,26.21,26.18,25.7,26.7,28.04,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Czech Republic,CZE,..,..,22.32,22.89,22.37,22.45,22.24,22.17,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Denmark,DNK,..,..,22.24,21.7,22.17,22.79,23.23,23.47,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Djibouti,DJI,..,..,..,..,..,..,..,34.39,34.1,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Dominican Republic,DOM,..,40.72,38.36,38.83,38.71,36.47,37.3,35.75,37.41,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Ecuador,ECU,..,45.91,43.33,39.35,38.24,38.35,34.83,35.4,36.53,35.24,..,..
Income share held by highest 10%,SI.DST.10TH.10,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,El Salvador,SLV,..,38.91,35.72,36.04,36.07,33.7,32.86,32.47,34.35,32.31,..,..
Income share held by highest 10%,SI.DST.10TH.10,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Estonia,EST,..,27.63,24.05,24.95,24.46,24.32,24.81,25.25,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Ethiopia,ETH,..,..,..,..,..,27.4,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Fiji,FJI,..,..,..,34.66,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Finland,FIN,..,..,23.29,22.96,22.59,22.55,22.76,22.29,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,France,FRA,..,..,26.29,26.7,..,27.15,26.95,26.84,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Georgia,GEO,..,30.33,30.93,30.49,31.52,31.25,30.97,30.89,29.86,29.83,..,..
Income share held by highest 10%,SI.DST.10TH.10,Germany,DEU,..,..,25.57,24.64,24.98,24.36,23.69,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Ghana,GHA,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Greece,GRC,..,..,26.17,26.19,26.08,25.74,25.85,26.74,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Guatemala,GTM,..,44.41,..,..,..,..,41.83,..,..,38.36,..,..
Income share held by highest 10%,SI.DST.10TH.10,Guinea,GIN,..,..,30.07,..,..,..,..,26.41,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Guinea-Bissau,GNB,..,..,..,..,..,42,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Haiti,HTI,..,..,..,..,..,..,..,48.21,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Honduras,HND,45.47,..,43.81,43.87,39.14,41.02,45.67,45.68,41.48,38.36,..,..
Income share held by highest 10%,SI.DST.10TH.10,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Hungary,HUN,..,22.82,22.35,22.06,21.48,23.1,23.11,23.93,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Iceland,ISL,..,..,24.81,27.1,24.02,22.07,22.18,22.11,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,India,IND,..,..,..,..,..,..,29.77,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Indonesia,IDN,..,..,..,..,..,..,..,..,31.91,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,"Iran, Islamic Rep.",IRN,33.55,..,..,..,31.41,..,..,..,29.08,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Ireland,IRL,..,..,25.5,24.58,25.6,24.9,25.26,25.55,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Israel,ISR,..,..,29.51,..,..,31.27,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Italy,ITA,..,..,25.01,25.51,25.26,25.76,25.98,26.3,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Jamaica,JAM,32.05,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Japan,JPN,..,..,..,24.77,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Jordan,JOR,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Kazakhstan,KAZ,..,..,23.38,24.22,23.66,23.72,22.53,22.44,21.99,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Kenya,KEN,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Kosovo,XKX,..,..,..,..,24.97,25.71,22.29,23.87,22.02,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Kyrgyz Republic,KGZ,..,24.84,26.49,25.3,24.58,24.62,23.49,23.13,23.85,22.89,..,..
Income share held by highest 10%,SI.DST.10TH.10,Lao PDR,LAO,..,..,30.18,..,..,..,..,30.84,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Latvia,LVA,..,..,27.72,27.77,26.71,26.29,27.41,26.63,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Lesotho,LSO,..,..,..,..,..,40.88,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Liberia,LBR,..,..,28.29,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Lithuania,LTU,..,24.7,26.77,27.65,27.65,24.83,24.57,26.84,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Luxembourg,LUX,..,..,25.09,25.77,24.24,23.81,24.51,26.47,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,"Macedonia, FYR",MKD,..,25.87,..,34.16,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Madagascar,MDG,..,..,..,..,..,33.16,..,33.49,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Malawi,MWI,..,..,..,..,..,37.53,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Malaysia,MYS,..,..,34.66,..,34.59,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Maldives,MDV,..,..,..,..,29.94,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Mali,MLI,..,..,..,..,25.68,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Malta,MLT,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Mauritania,MRT,..,29.54,..,26.18,..,..,..,..,..,24.75,..,..
Income share held by highest 10%,SI.DST.10TH.10,Mauritius,MUS,..,..,..,..,..,..,..,29.04,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Mexico,MEX,..,41.35,..,38.87,..,38.43,..,38.86,..,39.7,..,..
Income share held by highest 10%,SI.DST.10TH.10,"Micronesia, Fed. Sts.",FSM,..,49.34,..,..,..,..,..,..,31.35,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Moldova,MDA,..,28.45,26.78,27.12,25.03,25.43,24.51,23.61,23.26,22.09,..,..
Income share held by highest 10%,SI.DST.10TH.10,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Mongolia,MNG,..,..,27.76,..,..,25.73,26.62,26.19,..,25.47,..,..
Income share held by highest 10%,SI.DST.10TH.10,Montenegro,MNE,..,..,24.48,24.54,24.88,22.64,24.68,24.44,24.85,25.72,..,..
Income share held by highest 10%,SI.DST.10TH.10,Morocco,MAR,30.49,32.13,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Mozambique,MOZ,..,..,..,36.78,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Namibia,NAM,..,..,..,..,51.84,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Nepal,NPL,..,..,..,..,..,26.41,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Netherlands,NLD,..,..,24.24,23.81,22.5,22.62,22.66,22.57,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Nicaragua,NIC,..,..,..,..,35.19,..,..,..,..,37.87,..,..
Income share held by highest 10%,SI.DST.10TH.10,Niger,NER,..,..,31.37,..,..,..,26.43,..,..,26.78,..,..
Income share held by highest 10%,SI.DST.10TH.10,Nigeria,NGA,..,..,..,..,32.73,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Norway,NOR,..,..,22.4,21.84,21.32,21.02,20.53,20.9,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Pakistan,PAK,27.06,..,27.25,..,..,25.84,26.79,..,26.05,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Panama,PAN,..,43.7,40.22,40.61,40.49,40.1,40.01,39.92,39.96,38.89,..,..
Income share held by highest 10%,SI.DST.10TH.10,Papua New Guinea,PNG,..,..,..,..,32.68,..,..,..,..,..,..,..
Income share held by highest 10%,SI.DST.10TH.10,Paraguay,PRY,30.75,..,41.2,40.36,38.17,41.12,41.38,37.42,37.56,41.58,..,..
Income share held by highest 10%,SI.DST.10TH.10,Peru,PER,..,38.5,39.08,36.4,36.06,34.8,34.19,33.74,33.39,33,..,..
Income share held by highest 10%,SI.DST.10TH.10,Philippines,PHL,..,36.27,..,..,33.38,..,..,33.4,..,..,..,..
